Schema_AT_ID,Table_Name,Table_ID,Field_ID,Field_Name,Field_Type,Is_Linked_Field,Linked_Table_ID,Linked_Table
recLh7UlUomH7AK89,Assessment_Import_Log,tblaMuFVHtzyyKKqB,fldFCEuMcoOq30Gbz,School_Year,singleLineText,,,
recHk3jsukFEDxvkD,Assessment_Import_Log,tblaMuFVHtzyyKKqB,fldYte1IRrCOXW6fe,School_Year_Select,singleSelect,,,
recZ4kQpBiWkynR2J,Assessment_Import_Log,tblaMuFVHtzyyKKqB,fldcCaT16pTVYybay,Sheet_File_ID,singleLineText,,,
rec90XVQQKXBTAslt,Assessment_Import_Log,tblaMuFVHtzyyKKqB,fld613WmK1wosqP9m,Status,singleSelect,,,
recJuw09JvuwXWmXD,Users,tblbLcJhv39EalfOg,fldscOugXXf1PzBYu,Account_Type,singleSelect,,,
rec4h4MmeFI2pTa02,Users,tblbLcJhv39EalfOg,fldrMRbHOxb7B9kfM,Assessment_Items,singleLineText,,,
recmVpagWH0tYJnfy,Users,tblbLcJhv39EalfOg,fldM5JNqnGdDJDRVo,Assessment_Items copy,singleLineText,,,
reculXh5nLBM77QxA,Users,tblbLcJhv39EalfOg,fld5YyClPKKzFUxb7,Assigned_Regions,multipleRecordLinks,checked,tblKXWbABAC2WoXCn,Regions
recsm7UoUuuzwLfTA,Users,tblbLcJhv39EalfOg,fldBUAqrihPWZLfZg,Assigned_Schools,multipleRecordLinks,checked,tblTyVLW0R8MxmQ0S,Schools
recdA8vkVQtMrwNVu,Users,tblbLcJhv39EalfOg,fldBfFgJ9RjCqxHGc,Created,createdTime,,,
recpbEx3M1X2yb9LB,Users,tblbLcJhv39EalfOg,fldRjlcBuZENOAhkc,Date,dateTime,,,
recbfm5t4p1BmmGPo,Users,tblbLcJhv39EalfOg,fldLblTezfqtpPXQc,Email,email,,,
recc05hX2BoBoivXt,Users,tblbLcJhv39EalfOg,fldiWLmAkgSTzxvZ2,First_Name,singleLineText,,,
rec4iv3YFAMlk4J21,Users,tblbLcJhv39EalfOg,fldE5Z1R5TsiuTwFj,Import_Log,singleLineText,,,
rechMGr8JsYEHWY1s,Users,tblbLcJhv39EalfOg,fld4WjRYMF1R19hQE,Last_Name,singleLineText,,,
recuFGy4izOFFkdSe,Users,tblbLcJhv39EalfOg,fld93O8ekBbCBsdZm,Last_Visit,dateTime,,,
recmQ3u3KuqydcLZA,Users,tblbLcJhv39EalfOg,fld2UCNlGbsicP33X,Magic_Link,url,,,
recXwZxGZGUQ3eqFt,Users,tblbLcJhv39EalfOg,fldyZkZHEnbDqvmVe,Profile_Photo,multipleAttachments,,,
recCgsbfqEGI0qnMt,Users,tblbLcJhv39EalfOg,fldiCdGHbqiMpjAzI,School_Access_Formula,formula,,,
rec7YkpPA9yKmCOGI,Users,tblbLcJhv39EalfOg,fldy4FxqizccIsCl9,Schools_Linked (from Assigned_Regions),multipleLookupValues,,,
recFNTUWD6s4oKkhe,Assessment_Responses,tbld5u4M9jS7n7R5V,fldsBbuohmOD6umEu,Assessment_Item,multipleRecordLinks,checked,tblGcmtXrLpviLVjr,Assessment_Items
recUVFaiIyx7BCFIR,Assessment_Responses,tbld5u4M9jS7n7R5V,fldEcxte6IlxIxVzX,Assessment_Item_Number,number,,,
recEAYHDZiGTj3tSf,Assessment_Responses,tbld5u4M9jS7n7R5V,fldYokJZwK8ickQKB,Assessment_Label (from Import),multipleLookupValues,,,
recXTzhuFKRz2F1pO,Assessment_Responses,tbld5u4M9jS7n7R5V,fldgSS6BB6uUmUszp,Assessment_Link_from_Import,multipleLookupValues,,,
reckCvwJH8MqzeXvZ,Assessment_Responses,tbld5u4M9jS7n7R5V,fldkR9Ik3QR1PMEhC,Assessment_Results_Region_Item_Link,multipleRecordLinks,checked,tblABodO1pkPkYU5F,Assessment_Results_Region_Item
recQVUgOLXfXprHwy,Assessment_Responses,tbld5u4M9jS7n7R5V,fldeA9jG3YJ2c5xzU,Assessment_Student_Import,multipleRecordLinks,checked,tbleb8bkQ7cshNwr3,Assessment_Import
recJzDqj8cvxnuUqK,Assessment_Responses,tbld5u4M9jS7n7R5V,fldVFART4jQ03q81c,Cell_Is_Blank,checkbox,,,
recSOoWBjylS3SBJP,Assessment_Responses,tbld5u4M9jS7n7R5V,fld2HoN3QHl9EqOlW,Check_Full_Credit,formula,,,
recwYocpLB4VRryJm,Assessment_Responses,tbld5u4M9jS7n7R5V,fldFCYSbkKBCBptyf,Check_if_Blank,formula,,,
rec4dd5FvkgEIOp4a,Assessment_Responses,tbld5u4M9jS7n7R5V,fldL3L5lQJ36JVdMK,Check_if_Correct,formula,,,
recE4LYtuCB7yGN4d,Assessment_Responses,tbld5u4M9jS7n7R5V,fldP8sw240eyURNEh,Check_Row_Column,formula,,,
reccAPnrMyioJzRJ0,Assessment_Responses,tbld5u4M9jS7n7R5V,flda3Fe6jrAZJJt8n,Correct_MC_Response,multipleLookupValues,,,
rec0os4cXAcJFSplb,Assessment_Responses,tbld5u4M9jS7n7R5V,fldFG43DA13NCkYfY,Correct_Response_Text (from Assessment_Item),multipleLookupValues,,,
rec7Sqi4bxr17ExI2,Assessment_Responses,tbld5u4M9jS7n7R5V,fldULoLPXD84SxDgF,Full_Credit,checkbox,,,
recNSLzARWcD8y3aP,Assessment_Responses,tbld5u4M9jS7n7R5V,fldx8pt6YKKwYHJcf,Grade (from Import_Link),multipleLookupValues,,,
recHTCaDyCtqj8jkP,Assessment_Responses,tbld5u4M9jS7n7R5V,fldBaJ4mPvH8uH0MB,Import_Link,multipleRecordLinks,checked,tblDpoJwoA2y48yRn,Import_Log
recwzvc0EXytc3o9I,Assessment_Responses,tbld5u4M9jS7n7R5V,fldr1oTtgN4hIO2VR,Import_Link (from Student_Response_Key),multipleLookupValues,,,
rec1jB44FdHJ08AFg,Assessment_Responses,tbld5u4M9jS7n7R5V,fldCB5HleLK0M3wpt,Is_Correct,checkbox,,,
recNaNIYJBm8EM2tc,Assessment_Responses,tbld5u4M9jS7n7R5V,fldWeb0ocZuv6JVq3,Item_Column_Header,singleLineText,,,
rechODZGXDaHup2Gv,Assessment_Responses,tbld5u4M9jS7n7R5V,fldokpCW39RC5d1EH,Item_ID_Display,formula,,,
recBEvbHo5DM4KsDA,Assessment_Responses,tbld5u4M9jS7n7R5V,fld9u4wB1rfCM3BSn,Item_Label,multipleLookupValues,,,
recQqYGABoOpppmXD,Assessment_Responses,tbld5u4M9jS7n7R5V,fldTHWOWvaxz9sEfg,Item_Type,multipleLookupValues,,,
recOHImsHg4YBVzHv,Assessment_Responses,tbld5u4M9jS7n7R5V,fldKzhcHgXpzqabzl,Linked_Response,formula,,,
recJ5G4Ek5D4W6wV5,Assessment_Responses,tbld5u4M9jS7n7R5V,fldKo9tsnPYjcLkMA,Module (from Import_Link),multipleLookupValues,,,
reco7oXkv76Dcav51,Assessment_Responses,tbld5u4M9jS7n7R5V,fldaJiSTl6H3R0yRS,Points_Earned_Formula,formula,,,
rec1jj4gYemAyci8M,Assessment_Responses,tbld5u4M9jS7n7R5V,fld8Ot3JUstCt7IHd,Points_Possible,multipleLookupValues,,,
recNtk60Pj22Ddo6B,Assessment_Responses,tbld5u4M9jS7n7R5V,fldlz0GxgZu0dBBTx,Region_Item_Result_Key,formula,,,
recEPmwxuF4WK1iS2,Assessment_Responses,tbld5u4M9jS7n7R5V,fldy8fAGll2W6AHiZ,Region_Link (from School_Link),multipleLookupValues,,,
recER9cIqAL95EeLY,Assessment_Responses,tbld5u4M9jS7n7R5V,fldL1Wa4Ot37ZzuLU,Region_Link_Lookup_from_School,multipleLookupValues,,,
recdinpVtvoeFdE3c,Assessment_Responses,tbld5u4M9jS7n7R5V,fldR4rn4p7EZtFv3G,Reported_Response,singleLineText,,,
recfDbBHuK2WcAOMJ,Assessment_Responses,tbld5u4M9jS7n7R5V,fldz9DcB4uLv09qoV,Response_AT_ID,formula,,,
recvM9QqxlD9LEkS5,Assessment_Responses,tbld5u4M9jS7n7R5V,fldyDcfUPC6jGV6ks,Response_Concat,formula,,,
recOQWDodk1ivw5z8,Assessment_Responses,tbld5u4M9jS7n7R5V,fldsI1JYoDjtHkigZ,Row_Column,singleLineText,,,
rec8bCXujE9uQaYZH,Assessment_Responses,tbld5u4M9jS7n7R5V,fldccWh43KGsFRW9M,Row_ID (from Assessment_Student_Import),multipleLookupValues,,,
recNQQtv8yFzEYgss,Assessment_Responses,tbld5u4M9jS7n7R5V,fld415bVAIEOkoW4Z,School_Item_Result_Key,formula,,,
recIs6k0hCXO2NLBc,Assessment_Responses,tbld5u4M9jS7n7R5V,fldRQYuHRVFneewTl,School_Item_Results_Link,multipleRecordLinks,checked,tbl7AdZbPu8bJqMHo,Assessment_Results_School_Item
recX69aBDUkVJTZEQ,Assessment_Responses,tbld5u4M9jS7n7R5V,fldx04pcuv1p1VjFI,School_Link,multipleRecordLinks,checked,tblTyVLW0R8MxmQ0S,Schools
recqe1R2BspW0OYrN,Assessment_Responses,tbld5u4M9jS7n7R5V,fldZF1kEiAyfuw4uL,School_Link (from Assessment Import),multipleLookupValues,,,
recM3AFzOv6z3lA7H,Assessment_Responses,tbld5u4M9jS7n7R5V,fldRVTsAZGtaW9vxm,School_Link_from_Import,multipleLookupValues,,,
recIUTdeluSxjJMEv,Assessment_Responses,tbld5u4M9jS7n7R5V,fldaq4kJxy2BOp1wd,Status,singleSelect,,,
recwK0Ol8Kl8TVmY7,Assessment_Responses,tbld5u4M9jS7n7R5V,fld0hzs7JlzSmSmQb,Student_Key_Check,formula,,,
recTGNhXRwMylLAID,Assessment_Responses,tbld5u4M9jS7n7R5V,fldrIHXtdpLlq09Eg,Student_Response_ID_TXT,singleLineText,,,
rec0ZBoP6D5xMhRgt,Assessment_Responses,tbld5u4M9jS7n7R5V,fldjgykG2uTjiBOU0,Student_Response_Key,multipleRecordLinks,checked,tblhw3L69BO7vz3QZ,Assessment_Student_Responses
recCY2K4KMQP6ECQr,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldRmuiwo3hetbvQ5,Assessment_Bank,multipleRecordLinks,checked,tblwgM7tZ0e1sEpfX,Assessment_Banks
recjPpbFlS5N0ZABo,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldn1K17VVXfaO3u5,Assessment_Bank_Report_AT_ID,multipleLookupValues,,,
recVxeVLFGzJJVL4L,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldxdSVWkVGWgFfH5,Assessment_Bank_Source_AT_ID,singleLineText,,,
recwHSYjaWXQHJajE,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld3zrUYXYEeIa0xe,Assessment_ID,singleLineText,,,
recaKP62s9uyi99cg,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldKjJwjAdeZCNYya,Assessment_Item_Link,multipleRecordLinks,checked,tblqIgPFR3mCHjQRo,Assessment_Items
recwy5M7dfOkatgD4,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldhhLh7HcCwLdJhS,Assessment_Publication_Key_Formula,multilineText,,,
recVWWhzml6kcSvMP,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldpTwdgfRgfVENiu,Assessment_Publication_Link,multipleRecordLinks,checked,tblVFHu4KLIIZCRVj,Assessment_Publication_Log
recBfj7HlToGFZcfd,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldxt1Q6yd9mF7i6I,Assessment_Results_Region_Item,multipleRecordLinks,checked,tblABodO1pkPkYU5F,Assessment_Results_Region_Item
recioxfhCaRjnuMBB,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld6v8gGkXI1lVMHl,Automation_Run,dateTime,,,
recjc28res8jOLqaD,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldyXVnX2HhBjvndx,Blanks,number,,,
recdngCaZVN0LFjkY,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldsuwSZpJfmUeT8p,Check_Region_Item_Result_Key,number,,,
rec3GR7amZxPMMfCY,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld5IkDlw81FR638S,Check_School_Item_Key,number,,,
recQSSYu8n0RNFc9X,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldONzntDtYxDgbb3,City,singleLineText,,,
recw3qg76jxrW0wne,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldJcIowyykd418Fz,Domain (from Assessment_Item_Link),multipleSelects,,,
recHmONHY55Pz0qm7,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldnQB54LIKCICQqT,Domain_Tags,multipleSelects,,,
recEJh3SHywaPrnEe,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldidvBGJbJ5aTZ1a,Full_Credit_All,number,,,
recg1cLsXDVzc3HRD,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldw2igYy3m9u3cxk,Full_Credit_All_Count,number,,,
reck3nFpjIuZh5kE6,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldlDIPg5ohx87xXR,Full_Credit_Count,number,,,
recencMKHhWyO9bTT,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldFPi8d120rQMElg,Full_Credit_Open,number,,,
recfgwoqOpirDoa1S,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld7P1YcQaikX1HeB,Full_Credit_Open_Count,number,,,
recflN7L12oS0o99M,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldScVtiJbaMjjCJ1,Item_Extract,multilineText,,,
rec6qs0aRp9eOVlrM,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldqZVWwPc7LUXNLN,Item_Order,number,,,
rec91x3DMPzc4X4xo,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldiyTg1ruxwhAjZC,Item_Responses,number,,,
rec5GQ5imZ8fMDW9A,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldSyZFMH3IYhWiIi,Item_Type,singleLineText,,,
recdhJLLDZM8jSimH,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld77P2fndsxGqn1c,Last_Modified,dateTime,,,
recHxFJ7Lx0lkIF35,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldm5kBcsggIZI4m4,N_Correct,number,,,
rechXR1D2kQ2gR03y,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldIR5OFrEBt0P5pY,Network Blank,singleLineText,,,
recTQxId9zA1AOH9B,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldza7xwuEe8Oeb6Q,Network Full Credit,singleLineText,,,
recpScsZyQgSCw23X,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldqSxriQELHxSqsQ,Network N,singleLineText,,,
reccn3hYajKXOMzRS,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldnGODqPtEypnQPp,Network Partial Credit,singleLineText,,,
rec80DMcPPW8Z9ln8,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldupwyNYwqWye9E9,Partial_Credit,number,,,
recW9FlGLbuJAyUkr,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld5Nyz8hZ0D4WNve,Partial_Credit_Count,number,,,
recvTRQ3LR4YEL1Af,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldI8LVeYcxxwH4oj,Percent_Correct,number,,,
recaBeZI6NCX9MWkH,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldKCxFVMur7bLgfl,Publication_Status,multipleSelects,,,
recBWRZOniC0gtmF1,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldkUaIpDnD9Ge9HT,Region_Item_Results_Key,singleLineText,,,
rec69XtBu5MNENrIq,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld2IxrtTUrEMCEms,Region_Item_Results_Link,singleLineText,,,
reccuoPp4nroEnM38,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldNSbG2o2xCP6oOK,Region_Link,multipleRecordLinks,checked,tblKXWbABAC2WoXCn,Regions
recXd3JrkcH5mjSr6,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld5vlPHD4IUim1a8,Region_Link (from School_Link),singleLineText,,,
rec5bBwM691gixEgJ,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldD6EAb6GozGjqsf,Region_N,singleLineText,,,
recREg8W4AGVdUNhU,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldMyawKcGEWcUXtT,Region_Partial_Credit,singleLineText,,,
rec7TeTpqnMaVvqwz,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld19afWwfzVf4noz,RegionFull_Credit_All,singleLineText,,,
recqrEyv01EXUYOs4,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld7VV8S25u0uiT9Q,Respondents,number,,,
recgocmENej6sQWlb,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldtQ7mvEIWHd9Bha,Result_Status,singleSelect,,,
recialIjaXxU2hLtC,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldb4dVkuoYLBWbuD,School_AT_ID,singleLineText,,,
recAONCuthGpJT2TB,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldZqTwoROCGAxWlg,School_Extract,singleLineText,,,
recajaGE8jRutzhAt,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldkZKOnuyT4zk56m,School_Item_Analysis_AT_ID,multilineText,,,
recmmkavDX8K0OnRA,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldMt9WkdRll7Yr4D,School_Item_Result_Key,singleLineText,,,
recQHutwhpDofOUBe,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldMuR0OYFkFwEOui,School_Item_Result_Key_Formula,multilineText,,,
recqiyVzAPZX6yDUc,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fld2GLtveYmX322bP,School_Item_Source_AT_ID,multilineText,,,
recNsBv369I6cVws0,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldG2JUEaNC0Asagv,School_Link,multipleRecordLinks,checked,tblTyVLW0R8MxmQ0S,Schools
recIzHRQG5pcRmwm2,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldJ5GPs6CKT6LulI,Standards_Code (from Assessment_Item_Link),singleLineText,,,
recwtlWzfl4KaiQzT,Assessment_Results_School_Item,tblD7Kjxmno3JuhAk,fldgOwOfCCQw50Nmr,Standards_Tags,multipleSelects,,,
rec8IEZrTzjVyAjHW,Import_Log,tblDpoJwoA2y48yRn,fldYdjtaqcdM0yXF1,Assessment_Bank_AT_ID (from Assessment_Banks),multipleLookupValues,,,
recSDy28FWlS5Bw6R,Import_Log,tblDpoJwoA2y48yRn,fldNJd9UXEQoBU2w8,Assessment_Banks,multipleRecordLinks,checked,tblnVEL5zmvEnCag5,Assessment_Banks
rec3VVEYNVo1RRtWF,Import_Log,tblDpoJwoA2y48yRn,fldRXVQaenmkvaXEa,Assessment_Import_Item_Map,multipleRecordLinks,checked,tblhWf8oxmkU1punG,Assessment_Import_Item_Map
recmrGDioIWHBbaZa,Import_Log,tblDpoJwoA2y48yRn,fldtSTYDosgq2ciEa,Assessment_Import_Link,multipleRecordLinks,checked,tbleb8bkQ7cshNwr3,Assessment_Import
reca6jw5uy9TfXFVX,Import_Log,tblDpoJwoA2y48yRn,fldhBINSIOWBy8VVp,Assessment_Label,formula,,,
rec6DamsF8xOhq1y7,Import_Log,tblDpoJwoA2y48yRn,fldGSlMY8imfsbk6s,Assessment_Responses,multipleRecordLinks,checked,tbld5u4M9jS7n7R5V,Assessment_Responses
recK7BRO8lETyaNbQ,Import_Log,tblDpoJwoA2y48yRn,fldP4NgZGFK3jyjyi,Assessment_Student_Responses,multipleRecordLinks,checked,tblhw3L69BO7vz3QZ,DEPRECATE: Assessment_Student_Responses
recvoTMKhkmCX3GeP,Import_Log,tblDpoJwoA2y48yRn,fld6SYLP3smVSL6Sy,Created_Time,createdTime,,,
rec6SM6rljScca3tY,Import_Log,tblDpoJwoA2y48yRn,fldPaeSoKemjzwx85,End_Row,formula,,,
recLpos6LvCiO8qCG,Import_Log,tblDpoJwoA2y48yRn,fldZtDy7eJPSkn8VY,File_Name,singleLineText,,,
rec0hSA2eTxoWCbT6,Import_Log,tblDpoJwoA2y48yRn,fldc5ppOx8Lr3oQX9,First_Item_Column (from Assessment_Banks),multipleLookupValues,,,
recLDkTfYVvEKaV2n,Import_Log,tblDpoJwoA2y48yRn,fldHGqlKiy0h85FEJ,First_Item_Column_Letter (from Assessment_Banks),multipleLookupValues,,,
rec0TgDXKReMp4NNR,Import_Log,tblDpoJwoA2y48yRn,flduloLTDiIo9iJoj,Google_Sheet_Created,url,,,
recl2wB8hjOhJncN9,Import_Log,tblDpoJwoA2y48yRn,fldue67Ln9qbKbb8U,Grade,singleSelect,,,
recrmRF5fC50Ukf0p,Import_Log,tblDpoJwoA2y48yRn,fld3cY8FAzCdVIq2t,Import_ID,formula,,,
recvt7qHdFhPcgeON,Import_Log,tblDpoJwoA2y48yRn,fldRsisJpC6udJdva,Imported_At,dateTime,,,
rec2W4d6aqah1yupZ,Import_Log,tblDpoJwoA2y48yRn,fldZOIjRfr8DsTlDl,Imported_File,url,,,
recORDqq1tT9en6jL,Import_Log,tblDpoJwoA2y48yRn,fld5CE27qMFgUkChH,Item_Count,multipleLookupValues,,,
recixBtdSSVjbfXL3,Import_Log,tblDpoJwoA2y48yRn,fldCqz5Jcj6A6vlrC,Last_Item_Column (from Assessment_Banks),multipleLookupValues,,,
recAeTS1K6l7MvDTJ,Import_Log,tblDpoJwoA2y48yRn,fldlbrY9R56gtAMQW,Last_Item_Column_Letter (from Assessment_Banks),multipleLookupValues,,,
reczgR7qBKG7wg9Dw,Import_Log,tblDpoJwoA2y48yRn,fldPD7TmADoGQKxEl,Module,singleSelect,,,
receqsE5MP5PTpXfm,Import_Log,tblDpoJwoA2y48yRn,fld0eCLHwTGcMpj7D,Responses_Imported,rollup,,,
recMkXzjgUrKCs9ox,Import_Log,tblDpoJwoA2y48yRn,flduLVGFupl8Een0z,Responses_Imported_New,rollup,,,
recJqJhzVlLakQsj1,Import_Log,tblDpoJwoA2y48yRn,flddtFuwOEwouN0ZC,School_Label,singleLineText,,,
recAWg6mKmS8m0OwO,Import_Log,tblDpoJwoA2y48yRn,fldkhgJkmXRRe8mv3,School_Link,multipleRecordLinks,checked,tblTyVLW0R8MxmQ0S,Schools
recxezCxhcoLlnU1A,Import_Log,tblDpoJwoA2y48yRn,fld4KQTYTDrxEshVV,School_Year,singleLineText,,,
rec3tXiCbUZQGJ34p,Import_Log,tblDpoJwoA2y48yRn,fldDKqXFyCRTVHcmB,Sheet_File_ID,singleLineText,,,
recrASUtCjpSkWYHo,Import_Log,tblDpoJwoA2y48yRn,fldgVcYGQifSPYR17,Status,singleSelect,,,
recZN1GzrcZC40uP3,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fld7J8F5ZwjWbIGUM,City_Blanks,rollup,,,
recuow3tfs7EDe2WC,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fld5fbp3mJ64V2rqo,City_Item_Responses,rollup,,,
recaN0v0dze05hfvD,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldxqF4Zw1srpX40h,City_Item_Result_Key,singleLineText,,,
recSgNjU4lXfCxR8p,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fld3RuhI7BZoymNtz,City_Link,multipleRecordLinks,checked,tblAb2YQJ4bggKx37,Cities
recGA4jfuOlt1kdZz,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldwOmeyX9HxKURMN,City_Link (from Survey_School_Item_Results),rollup,,,
rechOlv9AcQqsgMhj,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,flduKxvmUrAwlylyH,City_Respondents,rollup,,,
recz8bw9LkOtLeGLT,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldNgOYBAvjWGSIHS,City_Top_1,rollup,,,
recz9McvAOVBjHk40,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldHkMcQhgINpG9pi,City_Top_1_Percent,formula,,,
recx0grEDt4lVdzSp,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fld4sd5jliBJubNZO,City_Top_2,rollup,,,
recHVc6R43jHxsLbr,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fld9PSPfBZcQxc6ps,City_Top_2_Percent,formula,,,
recEwxHUb3TQ6AqdE,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fld57YsfYKIifgZMA,City_Top_3,rollup,,,
rechJL4bHGPsCoDIT,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldzQbCADtrii5VLn,City_Top_3_Percent,formula,,,
rec5SH0DEkEtdHzx0,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldSDOsjFJ8Nwr7km,Domain (from Assessment_Item_Link),singleLineText,,,
rectxzwPGSLr6hPAR,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldpu0hjxU6Zx1hN6,Domain_Tags,multipleSelects,,,
rechcNecCOBPBPOLQ,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fld0kLaVjMQ0Bxo55,Item_Extract,formula,,,
recyAAaGGsNFaRTaM,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldAXj963yQBDY06i,Item_Type,multipleSelects,,,
rec2MfJGQwYwZULAc,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fld0SC0cYFdBqldpZ,Question_Type,multipleLookupValues,,,
receKdGQMsq9ejgPg,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldH7JnSOYfOh8IAG,Region_Link,multipleRecordLinks,checked,tblKXWbABAC2WoXCn,Regions
recaENtqPnVSH3Kc1,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldfRS2RCmlSLzOGO,Region_Txt (from Survey_School_Item_Results),rollup,,,
recsA4JbtmKRLHGR0,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldb6td765JKlZpZk,Standards_Code (from Assessment_Item_Link),singleLineText,,,
rec5uNy9GwDTf9SUK,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fld2kOIEYUrFD0qjk,Standards_Tags,multipleSelects,,,
rech2YlvIePvWeRb9,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fldRMxNkRh6DKqjVr,Survey_Item_Link,multipleRecordLinks,checked,tbl9lguOzNO8VjMvY,Survey_Items
recBh320lU1wucTkX,Survey_City_Item_Results,tblDtbKXeIFK9FxJF,fld3kOL8t3aoGm5zw,Survey_School_Item_Results,multipleRecordLinks,checked,tblwEdi9EQhCsixNd,Survey_School_Item_Results
rechCArf5TRELr3wo,Survey_Respondents,tblE1rwPUjtxodIvZ,fldnAiTRlQNt9sdnW,Ability_Pursue,singleSelect,,,
recmbedZMRoHZzdvY,Survey_Respondents,tblE1rwPUjtxodIvZ,fld7gfJdQnwtsth37,Ability_Pursue_Top2,number,,,
recKQ95DMAAxc47kx,Survey_Respondents,tblE1rwPUjtxodIvZ,fldSLz9F78rkGzWbD,Ability_Pursue_Top3,number,,,
rec4V2ACtzwcjSpJR,Survey_Respondents,tblE1rwPUjtxodIvZ,flddKsbwSdvGsqvZH,Achieve_Vision,singleSelect,,,
recBT85sviPL8q17c,Survey_Respondents,tblE1rwPUjtxodIvZ,fldp5ut5mL0tIWGpZ,Achieve_Vision_Top2,number,,,
recqbzTwBfdiorc28,Survey_Respondents,tblE1rwPUjtxodIvZ,fldoBFaTHA57bzNiS,Achieve_Vision_Top3,number,,,
recEAP3Ke06CX4S91,Survey_Respondents,tblE1rwPUjtxodIvZ,fldfCNyVwM2uuoOBw,Agency_Financial,singleSelect,,,
